platform,date,day_num,hour,hour_label,is_weekend,holiday_type,likes,shares,comments,engagement_score,is_christmas_season,is_holiday
TikTok,2025-12-18,3,5,05:00 AM,0,,11,11,3,25,1,0
TikTok,2025-12-18,3,6,06:00 AM,0,,15,4,3,22,1,0
TikTok,2025-12-18,3,7,07:00 AM,0,,10,11,3,24,1,0
TikTok,2025-12-18,3,8,08:00 AM,0,,12,5,0,17,1,0
TikTok,2025-12-18,3,9,09:00 AM,0,,11,2,10,23,1,0
TikTok,2025-12-18,3,10,10:00 AM,0,,16,3,4,23,1,0
TikTok,2025-12-18,3,11,11:00 AM,0,,21,5,3,29,1,0
TikTok,2025-12-18,3,12,12:00 PM,0,,12,3,3,18,1,0
TikTok,2025-12-18,3,13,01:00 PM,0,,23,7,4,34,1,0
TikTok,2025-12-18,3,14,02:00 PM,0,,16,4,2,22,1,0
TikTok,2025-12-18,3,15,03:00 PM,0,,17,6,7,30,1,0
TikTok,2025-12-18,3,16,04:00 PM,0,,21,5,4,30,1,0
TikTok,2025-12-18,3,17,05:00 PM,0,,34,8,10,52,1,0
TikTok,2025-12-18,3,18,06:00 PM,0,,14,1,6,21,1,0
TikTok,2025-12-18,3,19,07:00 PM,0,,33,8,9,50,1,0
TikTok,2025-12-18,3,20,08:00 PM,0,,26,9,7,42,1,0
TikTok,2025-12-18,3,21,09:00 PM,0,,25,7,9,41,1,0
TikTok,2025-12-18,3,22,10:00 PM,0,,47,14,9,70,1,0
TikTok,2025-12-18,3,23,11:00 PM,0,,25,12,11,48,1,0
Facebook,2025-12-18,3,0,12:00 AM,0,,15,3,1,19,1,0
Facebook,2025-12-18,3,1,01:00 AM,0,,13,6,2,21,1,0
Facebook,2025-12-18,3,2,02:00 AM,0,,14,2,2,18,1,0
Facebook,2025-12-18,3,3,03:00 AM,0,,18,5,4,27,1,0
Facebook,2025-12-18,3,4,04:00 AM,0,,13,6,2,21,1,0
Facebook,2025-12-18,3,5,05:00 AM,0,,12,5,1,18,1,0
Facebook,2025-12-18,3,6,06:00 AM,0,,7,2,3,12,1,0
Facebook,2025-12-18,3,7,07:00 AM,0,,17,7,2,26,1,0
Facebook,2025-12-18,3,8,08:00 AM,0,,13,2,2,17,1,0
Facebook,2025-12-18,3,9,09:00 AM,0,,9,3,3,15,1,0
Facebook,2025-12-18,3,10,10:00 AM,0,,7,3,3,13,1,0
Facebook,2025-12-18,3,11,11:00 AM,0,,23,8,4,35,1,0
Facebook,2025-12-18,3,12,12:00 PM,0,,16,10,3,29,1,0
Facebook,2025-12-18,3,13,01:00 PM,0,,19,8,6,33,1,0
Facebook,2025-12-18,3,14,02:00 PM,0,,8,6,1,15,1,0
Facebook,2025-12-18,3,15,03:00 PM,0,,26,11,4,41,1,0
Facebook,2025-12-18,3,16,04:00 PM,0,,18,6,5,29,1,0
Facebook,2025-12-18,3,17,05:00 PM,0,,35,14,2,51,1,0
Facebook,2025-12-18,3,18,06:00 PM,0,,33,18,14,65,1,0
Facebook,2025-12-18,3,19,07:00 PM,0,,56,15,13,84,1,0
Facebook,2025-12-18,3,20,08:00 PM,0,,29,10,9,48,1,0
Facebook,2025-12-18,3,21,09:00 PM,0,,19,5,3,27,1,0
Facebook,2025-12-18,3,22,10:00 PM,0,,16,2,1,19,1,0
Facebook,2025-12-18,3,23,11:00 PM,0,,8,3,1,12,1,0
Instagram,2025-12-18,3,0,12:00 AM,0,,6,4,2,12,1,0
Instagram,2025-12-18,3,1,01:00 AM,0,,9,5,3,17,1,0
Instagram,2025-12-18,3,2,02:00 AM,0,,15,5,2,22,1,0
Instagram,2025-12-18,3,3,03:00 AM,0,,8,6,2,16,1,0
Instagram,2025-12-18,3,4,04:00 AM,0,,6,0,4,10,1,0
Instagram,2025-12-18,3,5,05:00 AM,0,,14,6,1,21,1,0
Instagram,2025-12-18,3,6,06:00 AM,0,,19,4,7,30,1,0
Instagram,2025-12-18,3,7,07:00 AM,0,,14,7,3,24,1,0
Instagram,2025-12-18,3,8,08:00 AM,0,,12,8,2,22,1,0
Instagram,2025-12-18,3,9,09:00 AM,0,,19,5,3,27,1,0
Instagram,2025-12-18,3,10,10:00 AM,0,,13,3,3,19,1,0
Instagram,2025-12-18,3,11,11:00 AM,0,,17,5,2,24,1,0
Instagram,2025-12-18,3,12,12:00 PM,0,,17,5,1,23,1,0
Instagram,2025-12-18,3,13,01:00 PM,0,,6,4,2,12,1,0
Instagram,2025-12-18,3,14,02:00 PM,0,,18,9,6,33,1,0
Instagram,2025-12-18,3,15,03:00 PM,0,,21,5,7,33,1,0
Instagram,2025-12-18,3,16,04:00 PM,0,,17,8,6,31,1,0
Instagram,2025-12-18,3,17,05:00 PM,0,,13,5,4,22,1,0
Instagram,2025-12-18,3,18,06:00 PM,0,,19,6,6,31,1,0
Instagram,2025-12-18,3,19,07:00 PM,0,,18,6,5,29,1,0
Instagram,2025-12-18,3,20,08:00 PM,0,,33,9,2,44,1,0
Instagram,2025-12-18,3,21,09:00 PM,0,,26,8,3,37,1,0
Instagram,2025-12-18,3,22,10:00 PM,0,,17,5,6,28,1,0
Instagram,2025-12-18,3,23,11:00 PM,0,,15,6,1,22,1,0
YouTube,2025-12-18,3,0,12:00 AM,0,,13,4,4,21,1,0
YouTube,2025-12-18,3,1,01:00 AM,0,,7,4,6,17,1,0
YouTube,2025-12-18,3,2,02:00 AM,0,,13,2,1,16,1,0
YouTube,2025-12-18,3,3,03:00 AM,0,,8,3,5,16,1,0
YouTube,2025-12-18,3,4,04:00 AM,0,,13,4,1,18,1,0
YouTube,2025-12-18,3,5,05:00 AM,0,,7,0,1,8,1,0
YouTube,2025-12-18,3,6,06:00 AM,0,,10,4,1,15,1,0
YouTube,2025-12-18,3,7,07:00 AM,0,,17,4,3,24,1,0
YouTube,2025-12-18,3,8,08:00 AM,0,,23,5,3,31,1,0
YouTube,2025-12-18,3,9,09:00 AM,0,,9,2,2,13,1,0
YouTube,2025-12-18,3,10,10:00 AM,0,,14,4,1,19,1,0
YouTube,2025-12-18,3,11,11:00 AM,0,,12,4,5,21,1,0
YouTube,2025-12-18,3,12,12:00 PM,0,,17,5,2,24,1,0
YouTube,2025-12-18,3,13,01:00 PM,0,,23,6,2,31,1,0
YouTube,2025-12-18,3,14,02:00 PM,0,,18,5,1,24,1,0
YouTube,2025-12-18,3,15,03:00 PM,0,,18,8,6,32,1,0
YouTube,2025-12-18,3,16,04:00 PM,0,,16,4,4,24,1,0
YouTube,2025-12-18,3,17,05:00 PM,0,,37,7,11,55,1,0
YouTube,2025-12-18,3,18,06:00 PM,0,,17,6,4,27,1,0
YouTube,2025-12-18,3,19,07:00 PM,0,,41,12,5,58,1,0
YouTube,2025-12-18,3,20,08:00 PM,0,,36,14,6,56,1,0
YouTube,2025-12-18,3,21,09:00 PM,0,,35,9,8,52,1,0
YouTube,2025-12-18,3,22,10:00 PM,0,,46,13,7,66,1,0
YouTube,2025-12-18,3,23,11:00 PM,0,,24,5,4,33,1,0
Twitter,2025-12-18,3,0,12:00 AM,0,,12,4,1,17,1,0
Twitter,2025-12-18,3,1,01:00 AM,0,,15,1,2,18,1,0
Twitter,2025-12-18,3,2,02:00 AM,0,,8,1,3,12,1,0
Twitter,2025-12-18,3,3,03:00 AM,0,,8,5,1,14,1,0
Twitter,2025-12-18,3,4,04:00 AM,0,,14,7,1,22,1,0
Twitter,2025-12-18,3,5,05:00 AM,0,,13,3,10,26,1,0
Twitter,2025-12-18,3,6,06:00 AM,0,,14,4,5,23,1,0
Twitter,2025-12-18,3,7,07:00 AM,0,,24,10,3,37,1,0
Twitter,2025-12-18,3,8,08:00 AM,0,,15,7,3,25,1,0
Twitter,2025-12-18,3,9,09:00 AM,0,,10,3,1,14,1,0
Twitter,2025-12-18,3,10,10:00 AM,0,,21,5,2,28,1,0
Twitter,2025-12-18,3,11,11:00 AM,0,,8,3,1,12,1,0
Twitter,2025-12-18,3,12,12:00 PM,0,,10,1,1,12,1,0
Twitter,2025-12-18,3,13,01:00 PM,0,,12,4,3,19,1,0
Twitter,2025-12-18,3,14,02:00 PM,0,,19,7,4,30,1,0
Twitter,2025-12-18,3,15,03:00 PM,0,,17,5,3,25,1,0
Twitter,2025-12-18,3,16,04:00 PM,0,,23,1,5,29,1,0
Twitter,2025-12-18,3,17,05:00 PM,0,,19,3,6,28,1,0
Twitter,2025-12-18,3,18,06:00 PM,0,,34,8,6,48,1,0
Twitter,2025-12-18,3,19,07:00 PM,0,,27,11,4,42,1,0
Twitter,2025-12-18,3,20,08:00 PM,0,,23,11,5,39,1,0
Twitter,2025-12-18,3,21,09:00 PM,0,,24,10,10,44,1,0
Twitter,2025-12-18,3,22,10:00 PM,0,,17,4,4,25,1,0
Twitter,2025-12-18,3,23,11:00 PM,0,,13,2,2,17,1,0
TikTok,2025-12-19,4,0,12:00 AM,0,,8,1,2,11,1,0
TikTok,2025-12-19,4,1,01:00 AM,0,,17,3,8,28,1,0
TikTok,2025-12-19,4,2,02:00 AM,0,,11,1,2,14,1,0
TikTok,2025-12-19,4,3,03:00 AM,0,,9,2,3,14,1,0
TikTok,2025-12-19,4,4,04:00 AM,0,,15,3,1,19,1,0
TikTok,2025-12-19,4,5,05:00 AM,0,,15,4,3,22,1,0
TikTok,2025-12-19,4,6,06:00 AM,0,,29,11,6,46,1,0
TikTok,2025-12-19,4,7,07:00 AM,0,,31,7,6,44,1,0
TikTok,2025-12-19,4,8,08:00 AM,0,,17,6,5,28,1,0
TikTok,2025-12-19,4,9,09:00 AM,0,,10,3,0,13,1,0
TikTok,2025-12-19,4,10,10:00 AM,0,,9,11,0,20,1,0
TikTok,2025-12-19,4,11,11:00 AM,0,,17,4,1,22,1,0
TikTok,2025-12-19,4,12,12:00 PM,0,,16,12,8,36,1,0
TikTok,2025-12-19,4,13,01:00 PM,0,,24,8,5,37,1,0
TikTok,2025-12-19,4,14,02:00 PM,0,,13,2,4,19,1,0
TikTok,2025-12-19,4,15,03:00 PM,0,,22,5,3,30,1,0
TikTok,2025-12-19,4,16,04:00 PM,0,,27,4,11,42,1,0
TikTok,2025-12-19,4,17,05:00 PM,0,,28,7,9,44,1,0
TikTok,2025-12-19,4,18,06:00 PM,0,,16,7,2,25,1,0
TikTok,2025-12-19,4,19,07:00 PM,0,,19,6,3,28,1,0
TikTok,2025-12-19,4,20,08:00 PM,0,,33,11,7,51,1,0
TikTok,2025-12-19,4,21,09:00 PM,0,,42,19,12,73,1,0
TikTok,2025-12-19,4,22,10:00 PM,0,,33,9,9,51,1,0
TikTok,2025-12-19,4,23,11:00 PM,0,,30,12,5,47,1,0
Facebook,2025-12-19,4,0,12:00 AM,0,,12,2,2,16,1,0
Facebook,2025-12-19,4,1,01:00 AM,0,,5,4,1,10,1,0
Facebook,2025-12-19,4,2,02:00 AM,0,,11,1,4,16,1,0
Facebook,2025-12-19,4,3,03:00 AM,0,,15,3,2,20,1,0
Facebook,2025-12-19,4,4,04:00 AM,0,,20,5,3,28,1,0
Facebook,2025-12-19,4,5,05:00 AM,0,,16,5,2,23,1,0
Facebook,2025-12-19,4,6,06:00 AM,0,,7,5,2,14,1,0
Facebook,2025-12-19,4,7,07:00 AM,0,,25,8,6,39,1,0
Facebook,2025-12-19,4,8,08:00 AM,0,,29,8,3,40,1,0
Facebook,2025-12-19,4,9,09:00 AM,0,,13,4,4,21,1,0
Facebook,2025-12-19,4,10,10:00 AM,0,,5,6,7,18,1,0
Facebook,2025-12-19,4,11,11:00 AM,0,,12,8,2,22,1,0
Facebook,2025-12-19,4,12,12:00 PM,0,,15,3,7,25,1,0
Facebook,2025-12-19,4,13,01:00 PM,0,,12,5,2,19,1,0
Facebook,2025-12-19,4,14,02:00 PM,0,,20,10,9,39,1,0
Facebook,2025-12-19,4,15,03:00 PM,0,,10,8,4,22,1,0
Facebook,2025-12-19,4,16,04:00 PM,0,,13,6,3,22,1,0
Facebook,2025-12-19,4,17,05:00 PM,0,,22,12,5,39,1,0
Facebook,2025-12-19,4,18,06:00 PM,0,,17,5,4,26,1,0
Facebook,2025-12-19,4,19,07:00 PM,0,,17,7,8,32,1,0
Facebook,2025-12-19,4,20,08:00 PM,0,,17,7,3,27,1,0
Facebook,2025-12-19,4,21,09:00 PM,0,,12,5,6,23,1,0
Facebook,2025-12-19,4,22,10:00 PM,0,,19,2,6,27,1,0
Facebook,2025-12-19,4,23,11:00 PM,0,,13,5,1,19,1,0
Instagram,2025-12-19,4,0,12:00 AM,0,,13,4,2,19,1,0
Instagram,2025-12-19,4,1,01:00 AM,0,,9,6,4,19,1,0
Instagram,2025-12-19,4,2,02:00 AM,0,,12,6,1,19,1,0
Instagram,2025-12-19,4,3,03:00 AM,0,,11,4,3,18,1,0
Instagram,2025-12-19,4,4,04:00 AM,0,,9,2,2,13,1,0
Instagram,2025-12-19,4,5,05:00 AM,0,,18,6,4,28,1,0
Instagram,2025-12-19,4,6,06:00 AM,0,,25,8,2,35,1,0
Instagram,2025-12-19,4,7,07:00 AM,0,,23,2,11,36,1,0
Instagram,2025-12-19,4,8,08:00 AM,0,,10,2,3,15,1,0
Instagram,2025-12-19,4,9,09:00 AM,0,,12,6,2,20,1,0
Instagram,2025-12-19,4,10,10:00 AM,0,,21,2,3,26,1,0
Instagram,2025-12-19,4,11,11:00 AM,0,,17,6,6,29,1,0
Instagram,2025-12-19,4,12,12:00 PM,0,,18,5,3,26,1,0
Instagram,2025-12-19,4,13,01:00 PM,0,,21,4,9,34,1,0
Instagram,2025-12-19,4,14,02:00 PM,0,,25,7,5,37,1,0
Instagram,2025-12-19,4,15,03:00 PM,0,,18,12,1,31,1,0
Instagram,2025-12-19,4,16,04:00 PM,0,,25,10,7,42,1,0
Instagram,2025-12-19,4,17,05:00 PM,0,,11,3,0,14,1,0
Instagram,2025-12-19,4,18,06:00 PM,0,,20,2,2,24,1,0
Instagram,2025-12-19,4,19,07:00 PM,0,,19,7,9,35,1,0
Instagram,2025-12-19,4,20,08:00 PM,0,,49,14,13,76,1,0
Instagram,2025-12-19,4,21,09:00 PM,0,,30,10,8,48,1,0
Instagram,2025-12-19,4,22,10:00 PM,0,,25,6,3,34,1,0
Instagram,2025-12-19,4,23,11:00 PM,0,,20,3,3,26,1,0
YouTube,2025-12-19,4,0,12:00 AM,0,,11,2,3,16,1,0
YouTube,2025-12-19,4,1,01:00 AM,0,,11,3,4,18,1,0
YouTube,2025-12-19,4,2,02:00 AM,0,,6,2,1,9,1,0
YouTube,2025-12-19,4,3,03:00 AM,0,,5,6,3,14,1,0
YouTube,2025-12-19,4,4,04:00 AM,0,,8,2,2,12,1,0
YouTube,2025-12-19,4,5,05:00 AM,0,,12,5,1,18,1,0
YouTube,2025-12-19,4,6,06:00 AM,0,,5,3,2,10,1,0
YouTube,2025-12-19,4,7,07:00 AM,0,,7,1,3,11,1,0
YouTube,2025-12-19,4,8,08:00 AM,0,,12,2,8,22,1,0
YouTube,2025-12-19,4,9,09:00 AM,0,,20,4,5,29,1,0
YouTube,2025-12-19,4,10,10:00 AM,0,,11,1,4,16,1,0
YouTube,2025-12-19,4,11,11:00 AM,0,,12,1,2,15,1,0
YouTube,2025-12-19,4,12,12:00 PM,0,,18,4,2,24,1,0
YouTube,2025-12-19,4,13,01:00 PM,0,,10,4,2,16,1,0
YouTube,2025-12-19,4,14,02:00 PM,0,,18,9,3,30,1,0
YouTube,2025-12-19,4,15,03:00 PM,0,,8,1,0,9,1,0
YouTube,2025-12-19,4,16,04:00 PM,0,,14,9,2,25,1,0
YouTube,2025-12-19,4,17,05:00 PM,0,,20,4,6,30,1,0
YouTube,2025-12-19,4,18,06:00 PM,0,,31,8,4,43,1,0
YouTube,2025-12-19,4,19,07:00 PM,0,,22,7,3,32,1,0
YouTube,2025-12-19,4,20,08:00 PM,0,,30,14,9,53,1,0
YouTube,2025-12-19,4,21,09:00 PM,0,,31,11,9,51,1,0
YouTube,2025-12-19,4,22,10:00 PM,0,,29,7,5,41,1,0
YouTube,2025-12-19,4,23,11:00 PM,0,,22,5,5,32,1,0
Twitter,2025-12-19,4,0,12:00 AM,0,,16,3,2,21,1,0
Twitter,2025-12-19,4,1,01:00 AM,0,,9,1,3,13,1,0
Twitter,2025-12-19,4,2,02:00 AM,0,,11,4,1,16,1,0
Twitter,2025-12-19,4,3,03:00 AM,0,,7,5,2,14,1,0
Twitter,2025-12-19,4,4,04:00 AM,0,,13,7,2,22,1,0
Twitter,2025-12-19,4,5,05:00 AM,0,,21,6,5,32,1,0
Twitter,2025-12-19,4,6,06:00 AM,0,,20,2,4,26,1,0
Twitter,2025-12-19,4,7,07:00 AM,0,,15,2,1,18,1,0
Twitter,2025-12-19,4,8,08:00 AM,0,,16,2,3,21,1,0
Twitter,2025-12-19,4,9,09:00 AM,0,,7,2,2,11,1,0
Twitter,2025-12-19,4,10,10:00 AM,0,,18,4,4,26,1,0
Twitter,2025-12-19,4,11,11:00 AM,0,,12,4,2,18,1,0
Twitter,2025-12-19,4,12,12:00 PM,0,,16,3,6,25,1,0
Twitter,2025-12-19,4,13,01:00 PM,0,,17,0,2,19,1,0
Twitter,2025-12-19,4,14,02:00 PM,0,,13,5,2,20,1,0
Twitter,2025-12-19,4,15,03:00 PM,0,,20,3,2,25,1,0
Twitter,2025-12-19,4,16,04:00 PM,0,,20,5,11,36,1,0
Twitter,2025-12-19,4,17,05:00 PM,0,,12,5,3,20,1,0
Twitter,2025-12-19,4,18,06:00 PM,0,,19,9,5,33,1,0
Twitter,2025-12-19,4,19,07:00 PM,0,,38,17,7,62,1,0
Twitter,2025-12-19,4,20,08:00 PM,0,,25,9,7,41,1,0
Twitter,2025-12-19,4,21,09:00 PM,0,,9,4,4,17,1,0
Twitter,2025-12-19,4,22,10:00 PM,0,,17,12,8,37,1,0
Twitter,2025-12-19,4,23,11:00 PM,0,,9,3,4,16,1,0
TikTok,2025-12-20,5,0,12:00 AM,1,,7,3,3,13,1,0
TikTok,2025-12-20,5,1,01:00 AM,1,,16,4,4,24,1,0
TikTok,2025-12-20,5,2,02:00 AM,1,,12,5,2,19,1,0
TikTok,2025-12-20,5,3,03:00 AM,1,,17,5,0,22,1,0
TikTok,2025-12-20,5,4,04:00 AM,1,,21,6,5,32,1,0
TikTok,2025-12-20,5,5,05:00 AM,1,,19,5,4,28,1,0
TikTok,2025-12-20,5,6,06:00 AM,1,,18,5,5,28,1,0
TikTok,2025-12-20,5,7,07:00 AM,1,,22,7,6,35,1,0
TikTok,2025-12-20,5,8,08:00 AM,1,,21,6,2,29,1,0
TikTok,2025-12-20,5,9,09:00 AM,1,,14,6,6,26,1,0
TikTok,2025-12-20,5,10,10:00 AM,1,,19,3,3,25,1,0
TikTok,2025-12-20,5,11,11:00 AM,1,,14,3,6,23,1,0
TikTok,2025-12-20,5,12,12:00 PM,1,,25,16,6,47,1,0
TikTok,2025-12-20,5,13,01:00 PM,1,,15,4,7,26,1,0
TikTok,2025-12-20,5,14,02:00 PM,1,,8,7,3,18,1,0
TikTok,2025-12-20,5,15,03:00 PM,1,,12,5,3,20,1,0
TikTok,2025-12-20,5,16,04:00 PM,1,,30,15,3,48,1,0
TikTok,2025-12-20,5,17,05:00 PM,1,,17,9,8,34,1,0
TikTok,2025-12-20,5,18,06:00 PM,1,,15,12,8,35,1,0
TikTok,2025-12-20,5,19,07:00 PM,1,,18,8,2,28,1,0
TikTok,2025-12-20,5,20,08:00 PM,1,,30,14,8,52,1,0
TikTok,2025-12-20,5,21,09:00 PM,1,,42,14,6,62,1,0
TikTok,2025-12-20,5,22,10:00 PM,1,,25,10,9,44,1,0
TikTok,2025-12-20,5,23,11:00 PM,1,,29,9,5,43,1,0
Facebook,2025-12-20,5,0,12:00 AM,1,,12,3,1,16,1,0
Facebook,2025-12-20,5,1,01:00 AM,1,,14,2,3,19,1,0
Facebook,2025-12-20,5,2,02:00 AM,1,,11,8,2,21,1,0
Facebook,2025-12-20,5,3,03:00 AM,1,,8,5,2,15,1,0
Facebook,2025-12-20,5,4,04:00 AM,1,,10,5,2,17,1,0
Facebook,2025-12-20,5,5,05:00 AM,1,,17,3,8,28,1,0
Facebook,2025-12-20,5,6,06:00 AM,1,,14,6,4,24,1,0
Facebook,2025-12-20,5,7,07:00 AM,1,,16,4,6,26,1,0
Facebook,2025-12-20,5,8,08:00 AM,1,,25,9,6,40,1,0
Facebook,2025-12-20,5,9,09:00 AM,1,,14,5,2,21,1,0
Facebook,2025-12-20,5,10,10:00 AM,1,,10,4,0,14,1,0
Facebook,2025-12-20,5,11,11:00 AM,1,,17,5,3,25,1,0
Facebook,2025-12-20,5,12,12:00 PM,1,,18,4,2,24,1,0
Facebook,2025-12-20,5,13,01:00 PM,1,,13,5,6,24,1,0
Facebook,2025-12-20,5,14,02:00 PM,1,,15,3,2,20,1,0
Facebook,2025-12-20,5,15,03:00 PM,1,,22,4,2,28,1,0
Facebook,2025-12-20,5,16,04:00 PM,1,,31,8,4,43,1,0
Facebook,2025-12-20,5,17,05:00 PM,1,,32,8,7,47,1,0
Facebook,2025-12-20,5,18,06:00 PM,1,,25,6,6,37,1,0
Facebook,2025-12-20,5,19,07:00 PM,1,,36,7,8,51,1,0
Facebook,2025-12-20,5,20,08:00 PM,1,,32,16,7,55,1,0
Facebook,2025-12-20,5,21,09:00 PM,1,,20,5,2,27,1,0
Facebook,2025-12-20,5,22,10:00 PM,1,,11,6,0,17,1,0
Facebook,2025-12-20,5,23,11:00 PM,1,,12,5,2,19,1,0
Instagram,2025-12-20,5,0,12:00 AM,1,,14,3,4,21,1,0
Instagram,2025-12-20,5,1,01:00 AM,1,,19,8,0,27,1,0
Instagram,2025-12-20,5,2,02:00 AM,1,,9,1,3,13,1,0
Instagram,2025-12-20,5,3,03:00 AM,1,,11,5,0,16,1,0
Instagram,2025-12-20,5,4,04:00 AM,1,,16,3,3,22,1,0
Instagram,2025-12-20,5,5,05:00 AM,1,,6,5,2,13,1,0
Instagram,2025-12-20,5,6,06:00 AM,1,,17,7,5,29,1,0
Instagram,2025-12-20,5,7,07:00 AM,1,,32,4,4,40,1,0
Instagram,2025-12-20,5,8,08:00 AM,1,,31,10,7,48,1,0
Instagram,2025-12-20,5,9,09:00 AM,1,,14,4,4,22,1,0
Instagram,2025-12-20,5,10,10:00 AM,1,,14,7,4,25,1,0
Instagram,2025-12-20,5,11,11:00 AM,1,,16,5,3,24,1,0
Instagram,2025-12-20,5,12,12:00 PM,1,,6,3,3,12,1,0
Instagram,2025-12-20,5,13,01:00 PM,1,,17,3,5,25,1,0
Instagram,2025-12-20,5,14,02:00 PM,1,,32,7,5,44,1,0
Instagram,2025-12-20,5,15,03:00 PM,1,,32,11,4,47,1,0
Instagram,2025-12-20,5,16,04:00 PM,1,,28,10,4,42,1,0
Instagram,2025-12-20,5,17,05:00 PM,1,,25,8,8,41,1,0
Instagram,2025-12-20,5,18,06:00 PM,1,,21,11,10,42,1,0
Instagram,2025-12-20,5,19,07:00 PM,1,,43,10,9,62,1,0
Instagram,2025-12-20,5,20,08:00 PM,1,,38,13,5,56,1,0
Instagram,2025-12-20,5,21,09:00 PM,1,,39,12,13,64,1,0
Instagram,2025-12-20,5,22,10:00 PM,1,,33,13,7,53,1,0
Instagram,2025-12-20,5,23,11:00 PM,1,,15,6,5,26,1,0
YouTube,2025-12-20,5,0,12:00 AM,1,,11,2,2,15,1,0
YouTube,2025-12-20,5,1,01:00 AM,1,,8,8,2,18,1,0
YouTube,2025-12-20,5,2,02:00 AM,1,,11,5,5,21,1,0
YouTube,2025-12-20,5,3,03:00 AM,1,,13,1,4,18,1,0
YouTube,2025-12-20,5,4,04:00 AM,1,,12,6,2,20,1,0
YouTube,2025-12-20,5,5,05:00 AM,1,,13,7,4,24,1,0
YouTube,2025-12-20,5,6,06:00 AM,1,,11,4,1,16,1,0
YouTube,2025-12-20,5,7,07:00 AM,1,,18,4,5,27,1,0
YouTube,2025-12-20,5,8,08:00 AM,1,,32,3,10,45,1,0
YouTube,2025-12-20,5,9,09:00 AM,1,,13,5,3,21,1,0
YouTube,2025-12-20,5,10,10:00 AM,1,,13,4,1,18,1,0
YouTube,2025-12-20,5,11,11:00 AM,1,,13,3,7,23,1,0
YouTube,2025-12-20,5,12,12:00 PM,1,,18,6,5,29,1,0
YouTube,2025-12-20,5,13,01:00 PM,1,,21,12,5,38,1,0
YouTube,2025-12-20,5,14,02:00 PM,1,,19,8,3,30,1,0
YouTube,2025-12-20,5,15,03:00 PM,1,,12,4,2,18,1,0
YouTube,2025-12-20,5,16,04:00 PM,1,,20,7,7,34,1,0
YouTube,2025-12-20,5,17,05:00 PM,1,,39,18,6,63,1,0
YouTube,2025-12-20,5,18,06:00 PM,1,,33,12,4,49,1,0
YouTube,2025-12-20,5,19,07:00 PM,1,,26,10,7,43,1,0
YouTube,2025-12-20,5,20,08:00 PM,1,,32,12,9,53,1,0
YouTube,2025-12-20,5,21,09:00 PM,1,,35,12,7,54,1,0
YouTube,2025-12-20,5,22,10:00 PM,1,,26,12,3,41,1,0
YouTube,2025-12-20,5,23,11:00 PM,1,,36,6,8,50,1,0
Twitter,2025-12-20,5,0,12:00 AM,1,,23,1,2,26,1,0
Twitter,2025-12-20,5,1,01:00 AM,1,,13,10,0,23,1,0
Twitter,2025-12-20,5,2,02:00 AM,1,,7,1,1,9,1,0
Twitter,2025-12-20,5,3,03:00 AM,1,,15,8,2,25,1,0
Twitter,2025-12-20,5,4,04:00 AM,1,,14,2,4,20,1,0
Twitter,2025-12-20,5,5,05:00 AM,1,,24,8,4,36,1,0
Twitter,2025-12-20,5,6,06:00 AM,1,,25,3,6,34,1,0
Twitter,2025-12-20,5,7,07:00 AM,1,,18,6,7,31,1,0
Twitter,2025-12-20,5,8,08:00 AM,1,,19,2,2,23,1,0
Twitter,2025-12-20,5,9,09:00 AM,1,,10,7,5,22,1,0
Twitter,2025-12-20,5,10,10:00 AM,1,,19,7,10,36,1,0
Twitter,2025-12-20,5,11,11:00 AM,1,,22,2,7,31,1,0
Twitter,2025-12-20,5,12,12:00 PM,1,,24,3,2,29,1,0
Twitter,2025-12-20,5,13,01:00 PM,1,,21,4,5,30,1,0
Twitter,2025-12-20,5,14,02:00 PM,1,,19,4,1,24,1,0
Twitter,2025-12-20,5,15,03:00 PM,1,,35,10,6,51,1,0
Twitter,2025-12-20,5,16,04:00 PM,1,,23,7,4,34,1,0
Twitter,2025-12-20,5,17,05:00 PM,1,,15,6,6,27,1,0
Twitter,2025-12-20,5,18,06:00 PM,1,,26,12,5,43,1,0
Twitter,2025-12-20,5,19,07:00 PM,1,,30,10,10,50,1,0
Twitter,2025-12-20,5,20,08:00 PM,1,,42,11,3,56,1,0
Twitter,2025-12-20,5,21,09:00 PM,1,,14,6,7,27,1,0
Twitter,2025-12-20,5,22,10:00 PM,1,,32,12,8,52,1,0
Twitter,2025-12-20,5,23,11:00 PM,1,,11,5,2,18,1,0
TikTok,2025-12-21,6,0,12:00 AM,1,,5,2,1,8,1,0
TikTok,2025-12-21,6,1,01:00 AM,1,,11,3,1,15,1,0
TikTok,2025-12-21,6,2,02:00 AM,1,,14,3,2,19,1,0
TikTok,2025-12-21,6,3,03:00 AM,1,,7,3,3,13,1,0
TikTok,2025-12-21,6,4,04:00 AM,1,,6,3,0,9,1,0
TikTok,2025-12-21,6,5,05:00 AM,1,,12,6,1,19,1,0
TikTok,2025-12-21,6,6,06:00 AM,1,,30,11,6,47,1,0
TikTok,2025-12-21,6,7,07:00 AM,1,,21,6,3,30,1,0
TikTok,2025-12-21,6,8,08:00 AM,1,,20,6,6,32,1,0
TikTok,2025-12-21,6,9,09:00 AM,1,,16,3,2,21,1,0
TikTok,2025-12-21,6,10,10:00 AM,1,,9,6,4,19,1,0
